FUNDING,name,State
179438,brain,CALIFORNIA
599100,brain,CALIFORNIA
242950,aging,CALIFORNIA
346523,hiv,CALIFORNIA
152101,diabetes,CALIFORNIA
402653,aging,CALIFORNIA
676564,immune,CALIFORNIA
214500,brain,CALIFORNIA
175884,aging,CALIFORNIA
412500,lung,CALIFORNIA
249539,brain,CALIFORNIA
184427,hiv,Others
342e3,alcohol,Others
473155,diabetes,Others
228e3,diabetes,Others
157044,immune,Others
584923,brain,Others
375165,alcohol,Others
505811,aging,Others
232295,alcohol,Others
614619,diabetes,Others
19e4,brain,Others
307866,alcohol,Others
76e3,breast,Others
337500,hiv,Others
375e3,lung,Others
241e3,hiv,Others
421170,brain,Others
334400,immune,Others
56240,diabetes,Others
19e4,brain,Others
29034,diabetes,Others
433142,aging,Others
395202,aging,Others
43576,alcohol,Others
477039,tumor,TEXAS
86502,aging,TEXAS
394966,brain,TEXAS
657097,aging,TEXAS
382500,stress,TEXAS
159840,aging,TEXAS
381159,brain,TEXAS
76500,alcohol,TEXAS
294350,brain,TEXAS
364240,hiv,TEXAS
151e3,aging,TEXAS
377500,immune,TEXAS
214500,lung,TEXAS
220014,hiv,TEXAS
391794,lung,TEXAS
169676,hiv,TEXAS
66034,aging,TEXAS
671299,stress,TEXAS
315400,breast,TEXAS
82923,immune,TEXAS
323e3,tumor,TEXAS
231001,aging,TEXAS
654364,hiv,TEXAS
467313,brain,TEXAS
11550,hiv,TEXAS
391101,brain,TEXAS
496726,hiv,TEXAS
231e3,immune,TEXAS
151772,brain,TEXAS
30567,brain,TEXAS
190331,hiv,TEXAS
426535,brain,TEXAS
220200,aging,TEXAS
940141,brain,TEXAS
43576,aging,TEXAS
405457,lung,TEXAS
355918,breast,TEXAS
5767,brain,TEXAS
33576,aging,TEXAS
81579,aging,TEXAS
168480,immune,TEXAS
143125,diabetes,TEXAS
30756,diabetes,TEXAS
714713,aging,TEXAS
1493690,aging,TEXAS
630521,brain,TEXAS
199013,breast,TEXAS
190625,aging,TEXAS
373750,diabetes,TEXAS
226462,brain,TEXAS
310213,tumor,TEXAS
722856,aging,TEXAS
57950,diabetes,TEXAS
299e3,aging,TEXAS
543394,aging,TEXAS
31995,aging,TEXAS
1e4,breast,TEXAS
51621,diabetes,TEXAS
459144,breast,TEXAS
97200,aging,TEXAS
32573,stress,TEXAS
490109,brain,TEXAS
1e4,breast,TEXAS
239258,immune,TEXAS
163807,aging,TEXAS
31776,tumor,TEXAS
370780,brain,TEXAS
395434,aging,TEXAS
371669,immune,TEXAS
181094,alcohol,TEXAS
37808,brain,TEXAS
371557,immune,TEXAS
373750,stress,TEXAS
328247,aging,TEXAS
222813,alcohol,TEXAS
11e4,aging,TEXAS
322488,aging,TEXAS
103055,aging,TEXAS
344250,stress,TEXAS
184063,alcohol,TEXAS
271250,hiv,TEXAS
232500,brain,TEXAS
382500,hiv,TEXAS
378713,hiv,TEXAS
232500,immune,TEXAS
55304,brain,TEXAS
312633,tumor,TEXAS
719391,hiv,TEXAS
565032,diabetes,TEXAS
249668,diabetes,TEXAS
480863,diabetes,TEXAS
367500,hiv,TEXAS
181912,brain,TEXAS
235939,stress,TEXAS
294e3,immune,TEXAS
687629,breast,TEXAS
33576,immune,TEXAS
385622,aging,TEXAS
35750,aging,TEXAS
684894,alcohol,TEXAS
240433,aging,TEXAS
286933,alcohol,TEXAS
53294,alcohol,TEXAS
177600,alcohol,TEXAS
35030,breast,TEXAS
39319,alcohol,TEXAS
121952,brain,TEXAS
132300,hiv,TEXAS
434492,brain,TEXAS
321742,brain,TEXAS
39319,alcohol,TEXAS
332022,brain,TEXAS
54294,stress,TEXAS
128250,aging,TEXAS
181385,tumor,TEXAS
74900,alcohol,TEXAS
419078,brain,TEXAS
183300,aging,TEXAS
473454,brain,TEXAS
463605,aging,TEXAS
459050,alcohol,TEXAS
310970,tumor,TEXAS
248966,aging,TEXAS
225428,brain,TEXAS
153269,aging,TEXAS
245020,brain,TEXAS
211784,breast,TEXAS
77813,alcohol,TEXAS
4e4,aging,TEXAS
192895,aging,TEXAS
302438,diabetes,CALIFORNIA
141075,hiv,PENNSYLVANIA
45076,aging,PENNSYLVANIA
95443,breast,OHIO
306063,breast,OHIO
442500,stress,OHIO
197708,breast,OHIO
755599,brain,OHIO
389683,immune,OHIO
1e6,diabetes,TEXAS
266292,tumor,TEXAS
375286,immune,TEXAS
355077,stress,TEXAS
327850,breast,TEXAS
406349,lung,TEXAS
410757,breast,TEXAS
2e4,lung,TEXAS
332e3,tumor,TEXAS
582458,aging,TEXAS
194164,brain,TEXAS
372942,aging,TEXAS
104445,tumor,TEXAS
2063541,brain,TEXAS
418254,immune,TEXAS
316108,stress,TEXAS
203580,immune,TEXAS
777153,aging,TEXAS
99292,tumor,TEXAS
494829,lung,TEXAS
4e5,immune,TEXAS
291194,tumor,TEXAS
332779,breast,TEXAS
249580,tumor,TEXAS
1531648,diabetes,TEXAS
8e4,aging,TEXAS
100026,lung,TEXAS
366e3,breast,TEXAS
669818,lung,TEXAS
130584,lung,TEXAS
8e4,brain,TEXAS
366e3,tumor,TEXAS
174e3,lung,TEXAS
291471,lung,TEXAS
332e3,immune,TEXAS
296165,tumor,TEXAS
366e3,lung,TEXAS
366e3,immune,TEXAS
620252,lung,TEXAS
4e5,aging,TEXAS
659613,tumor,TEXAS
344835,alcohol,TEXAS
787123,aging,TEXAS
692318,lung,TEXAS
332e3,stress,TEXAS
360634,lung,TEXAS
384446,tumor,TEXAS
174e3,aging,TEXAS
302391,aging,TEXAS
272318,tumor,TEXAS
366425,lung,TEXAS
120528,breast,TEXAS
342e3,tumor,TEXAS
366e3,lung,TEXAS
336354,lung,TEXAS
402051,brain,TEXAS
208800,tumor,TEXAS
327850,immune,TEXAS
89600,brain,TEXAS
187686,aging,TEXAS
773497,breast,TEXAS
496400,breast,TEXAS
8e4,immune,TEXAS
38e4,tumor,TEXAS
309175,lung,Others
180360,tumor,Others
106005,diabetes,Others
335790,aging,Others
908969,tumor,Others
372500,hiv,Others
360478,aging,Others
283443,stress,Others
27e4,aging,Others
223500,hiv,Others
150763,tumor,Others
187164,brain,Others
319040,aging,Others
186943,brain,Others
506450,hiv,Others
309550,aging,Others
74455,diabetes,Others
132570,aging,Others
380868,stress,Others
194445,breast,Others
160920,alcohol,Others
903018,brain,Others
748920,tumor,Others
40185,tumor,Others
56118,lung,Others
331942,tumor,Others
580052,brain,Others
123914,stress,Others
71572,diabetes,Others
576124,aging,Others
79e3,hiv,Others
743914,hiv,Others
329788,lung,Others
570500,tumor,Others
137160,immune,Others
74500,aging,Others
372500,aging,Others
127553,aging,Others
380449,hiv,Others
348924,aging,Others
226500,hiv,Others
4210586,hiv,Others
559888,breast,Others
524866,aging,Others
481993,breast,Others
34274,aging,Others
377604,diabetes,Others
338943,aging,Others
294275,immune,Others
381250,stress,Others
386875,hiv,Others
381250,stress,Others
812868,breast,Others
378588,aging,Others
111744,lung,Others
475887,brain,Others
81296,hiv,Others
333594,brain,Others
381250,lung,Others
111512,immune,Others
443260,lung,Others
587199,lung,Others
231688,immune,Others
404552,lung,Others
404500,stress,Others
381250,lung,Others
345910,lung,Others
399475,immune,Others
608300,diabetes,Others
58002,hiv,Others
56118,brain,Others
67254,diabetes,Others
325168,brain,Others
30811,tumor,Others
674592,lung,Others
351945,hiv,Others
493581,brain,Others
345625,brain,Others
331432,aging,Others
336342,brain,Others
700390,diabetes,Others
343650,diabetes,Others
233138,alcohol,Others
695324,diabetes,Others
657544,lung,Others
12653694,diabetes,Others
217815,immune,Others
192024,stress,Others
405742,aging,Others
687033,lung,Others
48576,immune,Others
63720,aging,Others
171825,tumor,Others
343020,brain,Others
318025,lung,Others
355857,tumor,Others
56777,immune,Others
340050,tumor,Others
450970,brain,Others
595674,brain,Others
298040,hiv,Others
53843,tumor,Others
145922,stress,Others
384919,lung,Others
270426,brain,Others
342889,immune,Others
165024,lung,Others
395e3,diabetes,Others
464569,tumor,Others
197500,lung,Others
376260,tumor,Others
145347,aging,Others
48576,immune,Others
394792,immune,Others
32376,brain,Others
30908,tumor,Others
408547,hiv,WASHINGTON
1557547,diabetes,WASHINGTON
2901850,immune,WASHINGTON
12e3,hiv,WASHINGTON
248998,immune,WASHINGTON
337969,brain,WASHINGTON
362215,aging,WASHINGTON
2e3,brain,WASHINGTON
899750,breast,WASHINGTON
56118,aging,WASHINGTON
316725,brain,WASHINGTON
154459,hiv,WASHINGTON
21600,hiv,WASHINGTON
769789,aging,WASHINGTON
367981,diabetes,WASHINGTON
288607,diabetes,WASHINGTON
656737,aging,WASHINGTON
128250,hiv,WASHINGTON
37492,hiv,WASHINGTON
57002,brain,WASHINGTON
248995,stress,WASHINGTON
128727,hiv,WASHINGTON
41642,hiv,WASHINGTON
567268,hiv,WASHINGTON
585867,hiv,WASHINGTON
126387,hiv,WASHINGTON
2367774,diabetes,WASHINGTON
169296,hiv,WASHINGTON
309e3,alcohol,WASHINGTON
215207,hiv,WASHINGTON
668583,aging,WASHINGTON
386437,aging,WASHINGTON
121490,hiv,WASHINGTON
517370,alcohol,WASHINGTON
132867,aging,WASHINGTON
740843,hiv,WASHINGTON
442239,aging,WASHINGTON
161024,diabetes,WASHINGTON
302949,hiv,WASHINGTON
231750,immune,WASHINGTON
724066,hiv,WASHINGTON
189575,hiv,WASHINGTON
582420,hiv,WASHINGTON
332126,tumor,WASHINGTON
339900,aging,WASHINGTON
261877,hiv,WASHINGTON
517700,hiv,WASHINGTON
453066,aging,WASHINGTON
77250,brain,WASHINGTON
915358,hiv,WASHINGTON
399073,breast,WASHINGTON
168019,breast,WASHINGTON
185201,aging,WASHINGTON
326787,brain,WASHINGTON
614851,immune,WASHINGTON
701774,diabetes,WASHINGTON
686679,aging,WASHINGTON
179630,alcohol,WASHINGTON
745812,hiv,WASHINGTON
365400,brain,WASHINGTON
147686,alcohol,WASHINGTON
347625,hiv,WASHINGTON
561901,brain,WASHINGTON
298198,stress,WASHINGTON
43330,hiv,WASHINGTON
123767,hiv,WASHINGTON
267e3,aging,WASHINGTON
687244,hiv,WASHINGTON
400500,brain,WASHINGTON
38755,lung,WASHINGTON
142105,brain,WASHINGTON
154500,hiv,WASHINGTON
213086,alcohol,WASHINGTON
1526661,stress,WASHINGTON
339362,brain,WASHINGTON
150206,lung,WASHINGTON
700681,hiv,WASHINGTON
2679477,immune,WASHINGTON
230656,hiv,WASHINGTON
220690,immune,WASHINGTON
460506,alcohol,WASHINGTON
270375,aging,WASHINGTON
120011,hiv,WASHINGTON
272389,brain,WASHINGTON
174564,alcohol,WASHINGTON
467087,hiv,WASHINGTON
29335,lung,WASHINGTON
172767,hiv,WASHINGTON
178580,alcohol,WASHINGTON
373143,stress,WASHINGTON
763655,hiv,WASHINGTON
435e3,hiv,WASHINGTON
637515,immune,WASHINGTON
28182,hiv,WASHINGTON
886454,hiv,WASHINGTON
77250,aging,WASHINGTON
129789,brain,WASHINGTON
40203,brain,WASHINGTON
420665,hiv,WASHINGTON
872329,hiv,WASHINGTON
1978174,immune,WASHINGTON
501131,breast,WASHINGTON
162e3,immune,WASHINGTON
43120,hiv,WASHINGTON
65e4,aging,WASHINGTON
451170,hiv,WASHINGTON
438658,brain,WASHINGTON
345954,hiv,WASHINGTON
760880,immune,WASHINGTON
56118,aging,WASHINGTON
484451,diabetes,WASHINGTON
173813,alcohol,WASHINGTON
589117,aging,WASHINGTON
983076,hiv,WASHINGTON
698438,hiv,WASHINGTON
605029,hiv,WASHINGTON
324450,stress,WASHINGTON
240886,alcohol,WASHINGTON
266544,hiv,WASHINGTON
412113,hiv,WASHINGTON
128898,immune,WASHINGTON
608894,breast,WASHINGTON
72926,brain,WASHINGTON
56497,alcohol,WASHINGTON
211835,brain,WASHINGTON
223411,alcohol,WASHINGTON
642962,brain,WASHINGTON
79590,alcohol,WASHINGTON
175500,hiv,WASHINGTON
162432,lung,WASHINGTON
270375,hiv,WASHINGTON
43576,alcohol,WASHINGTON
426558,immune,WASHINGTON
881100,hiv,WASHINGTON
555511,brain,WASHINGTON
662546,alcohol,WASHINGTON
243640,hiv,WASHINGTON
62502,hiv,WASHINGTON
125306,aging,WASHINGTON
616193,brain,WASHINGTON
467024,hiv,WASHINGTON
175149,hiv,WASHINGTON
129125,hiv,WASHINGTON
365717,hiv,WASHINGTON
513630,alcohol,WASHINGTON
173404,hiv,WASHINGTON
191054,diabetes,WASHINGTON
477417,diabetes,WASHINGTON
386250,aging,WASHINGTON
236433,hiv,WASHINGTON
58002,hiv,WASHINGTON
396750,aging,WASHINGTON
81201,diabetes,WASHINGTON
220382,hiv,WASHINGTON
55401,aging,WASHINGTON
193125,hiv,WASHINGTON
171164,hiv,WASHINGTON
864974,aging,WASHINGTON
492388,aging,WASHINGTON
155600,hiv,WASHINGTON
410401,hiv,WASHINGTON
231813,brain,WASHINGTON
528377,hiv,WASHINGTON
2011739,brain,WASHINGTON
512244,alcohol,WASHINGTON
561800,hiv,WASHINGTON
478857,lung,Others
43216,brain,Others
381039,stress,Others
408164,lung,Others
783172,brain,Others
443747,diabetes,Others
35020,breast,Others
441812,stress,Others
54294,brain,Others
66354,brain,Others
92410,breast,Others
381816,alcohol,Others
400210,breast,Others
912403,breast,Others
55996,breast,Others
103101,aging,Others
62410,breast,Others
476868,aging,Others
2295e3,hiv,Others
26e3,breast,Others
315958,breast,Others
450202,aging,Others
334996,alcohol,Others
604894,aging,Others
464700,breast,Others
152706,aging,Others
410430,aging,Others
229500,brain,Others
48576,diabetes,Others
80103,brain,Others
229500,aging,Others
316626,stress,Others
61628,brain,Others
306940,brain,Others
118800,immune,Others
3869,brain,Others
147059,breast,Others
385525,brain,Others
128701,tumor,Others
660629,brain,Others
37176,stress,Others
334989,alcohol,Others
229500,immune,Others
334989,tumor,Others
1880700,brain,Others
189035,brain,Others
311847,tumor,Others
68500,aging,Others
397583,aging,Others
728787,aging,Others
422341,alcohol,Others
184890,brain,Others
407760,brain,Others
368517,aging,Others
194940,hiv,Others
195427,aging,Others
31925,alcohol,Others
1150928,aging,Others
317993,brain,Others
203079,hiv,Others
249074,tumor,Others
376140,brain,Others
2063652,tumor,Others
191250,aging,Others
45155,tumor,Others
166388,tumor,Others
223140,diabetes,Others
737740,lung,Others
349800,aging,Others
1441399,aging,Others
107730,diabetes,Others
1722136,aging,Others
133375,breast,Others
527271,diabetes,Others
330545,hiv,Others
578461,aging,Others
322149,brain,Others
182144,breast,Others
547789,brain,Others
692337,breast,Others
465245,breast,Others
166388,tumor,Others
194940,stress,Others
869649,tumor,Others
162788,aging,Others
410597,immune,Others
192024,immune,Others
132545,diabetes,Others
56180,lung,Others
772038,brain,Others
344250,diabetes,Others
632971,hiv,Others
1380053,brain,Others
324e3,brain,NEW YORK
324e3,stress,NEW YORK
35003,stress,NEW YORK
370194,tumor,TEXAS
363750,lung,TEXAS
370098,tumor,TEXAS
329925,lung,TEXAS
325950,aging,TEXAS
543269,alcohol,TEXAS
384354,tumor,TEXAS
393283,aging,TEXAS
347813,brain,TEXAS
302100,tumor,TEXAS
308892,lung,TEXAS
397500,stress,TEXAS
404791,stress,TEXAS
258325,immune,TEXAS
331672,aging,TEXAS
484884,hiv,TEXAS
173556,hiv,TEXAS
243e3,brain,TEXAS
395449,hiv,TEXAS
455255,aging,TEXAS
170961,diabetes,TEXAS
132097,stress,TEXAS
459473,lung,TEXAS
143312,tumor,TEXAS
2162e3,lung,TEXAS
242813,immune,TEXAS
750052,lung,TEXAS
282171,tumor,TEXAS
276660,stress,TEXAS
429050,hiv,TEXAS
536251,aging,TEXAS
144720,lung,TEXAS
1409200,aging,TEXAS
80959,lung,TEXAS
248992,breast,TEXAS
278250,aging,TEXAS
153360,aging,TEXAS
639273,lung,TEXAS
4048,lung,TEXAS
364031,alcohol,TEXAS
706409,lung,TEXAS
329925,tumor,TEXAS
118275,brain,TEXAS
772009,tumor,TEXAS
335140,lung,TEXAS
346539,tumor,TEXAS
1985390,brain,TEXAS
31448,tumor,TEXAS
405e3,brain,TEXAS
329925,tumor,TEXAS
72e3,aging,TEXAS
667050,alcohol,TEXAS
370385,tumor,TEXAS
345825,aging,TEXAS
212400,brain,Others
434625,breast,Others
515556,lung,Others
394250,tumor,Others
28242,aging,Others
40406,aging,Others
242099,aging,Others
152843,aging,Others
364e3,tumor,Others
221480,immune,Others
28194,breast,Others
37994,lung,Others
52988,immune,Others
28235,stress,Others
22466,brain,Others
344873,aging,Others
71864,aging,Others
14528,hiv,Others
151929,brain,Others
456301,brain,Others
467195,breast,Others
432819,stress,Others
28234,immune,Others
28238,lung,Others
82981,hiv,Others
689714,aging,Others
606356,brain,Others
227235,aging,Others
27936,breast,Others
28028,immune,Others
1,diabetes,Others
82058,tumor,Others
33478,lung,Others
2427094,aging,Others
218903,brain,Others
341475,diabetes,Others
384989,stress,Others
445280,stress,Others
28069,immune,Others
335821,tumor,Others
11316,breast,Others
291142,brain,Others
670818,aging,Others
21948,breast,Others
221250,aging,Others
92645,tumor,Others
119472,brain,Others
169068,aging,Others
28241,diabetes,Others
1,diabetes,Others
69203,tumor,Others
27936,stress,Others
27936,diabetes,Others
395433,hiv,Others
313908,aging,Others
122819,lung,Others
28244,tumor,Others
601073,diabetes,Others
352936,alcohol,Others
7177,breast,Others
221820,tumor,Others
315650,tumor,Others
38974,immune,Others
113004,alcohol,Others
152466,breast,Others
72543,breast,Others
425641,brain,Others
1,brain,Others
296949,diabetes,Others
269312,aging,Others
719743,brain,Others
23978,aging,Others
512143,brain,Others
168599,diabetes,Others
145552,tumor,Others
79e3,tumor,Others
697207,hiv,Others
333679,lung,Others
145800,lung,Others
250586,breast,Others
106941,lung,Others
1249744,diabetes,Others
715735,lung,Others
378503,tumor,Others
151200,immune,Others
379946,hiv,Others
421015,brain,Others
499882,diabetes,Others
395e3,stress,Others
235892,lung,Others
100263,hiv,Others
249e3,breast,Others
450212,stress,Others
75e4,breast,Others
234100,immune,Others
548340,lung,Others
92565,aging,Others
163984,hiv,Others
163228,aging,Others
395e3,stress,Others
160115,brain,Others
320972,brain,Others
322555,aging,Others
155430,hiv,Others
802247,aging,Others
158e3,brain,Others
376978,lung,Others
160123,lung,Others
395e3,immune,Others
291475,aging,Others
159975,immune,Others
135432,stress,Others
462791,breast,Others
1504226,hiv,Others
121001,tumor,Others
111550,aging,Others
356764,lung,Others
173800,immune,Others
121809,brain,Others
723724,hiv,Others
263894,diabetes,Others
1697239,hiv,Others
144045,breast,Others
807844,breast,Others
486115,lung,Others
124498,breast,Others
616428,lung,Others
2690408,breast,Others
345625,aging,Others
153252,diabetes,Others
335749,brain,Others
235619,tumor,Others
476045,hiv,Others
237e3,diabetes,Others
408282,brain,Others
1224853,hiv,Others
115669,immune,Others
158278,immune,Others
165265,aging,Others
307850,aging,Others
431700,tumor,Others
160169,hiv,Others
163861,tumor,Others
355500,hiv,Others
342365,stress,Others
672630,diabetes,Others
379993,breast,Others
172109,immune,Others
141684,diabetes,Others
669827,diabetes,Others
1542276,diabetes,Others
162880,lung,Others
674957,lung,Others
452739,aging,Others
302079,hiv,Others
143235,hiv,Others
308681,tumor,Others
2162e3,breast,Others
306119,lung,Others
694903,diabetes,Others
120688,aging,Others
395e3,aging,Others
695946,hiv,Others
822408,diabetes,Others
696264,immune,MASSACHUSETTS
415268,hiv,CALIFORNIA
446957,hiv,CALIFORNIA
214500,hiv,CALIFORNIA
226598,hiv,CALIFORNIA
250250,alcohol,CALIFORNIA
225943,breast,Others
299713,lung,Others
498653,brain,Others
191538,aging,Others
495912,alcohol,Others
505316,diabetes,Others
33714,alcohol,Others
524953,alcohol,Others
381250,stress,Others
104844,brain,Others
228750,aging,Others
382719,hiv,Others
42472,alcohol,Others
144504,alcohol,Others
316438,tumor,Others
465095,brain,Others
130345,hiv,Others
316438,lung,Others
309739,breast,Others
306493,lung,Others
327737,brain,Others
35667,alcohol,Others
165844,lung,Others
35076,hiv,Others
39597,stress,Others
109294,alcohol,Others
179971,alcohol,Others
381250,stress,Others
34826,brain,Others
34176,brain,Others
42464,hiv,Others
231138,immune,Others
130345,alcohol,Others
189050,stress,Others
853679,lung,Others
118306,alcohol,Others
128596,stress,Others
610824,alcohol,Others
313959,lung,Others
35343,aging,Others
462701,hiv,Others
369455,hiv,Others
692611,alcohol,Others
692657,alcohol,Others
428881,hiv,Others
381416,brain,Others
525e3,hiv,Others
380192,aging,Others
343125,alcohol,Others
164468,alcohol,Others
310213,breast,Others
243827,hiv,Others
394971,tumor,Others
422819,breast,Others
247637,alcohol,Others
249e3,brain,Others
670199,hiv,Others
80500,immune,Others
548292,alcohol,Others
186775,breast,Others
35612,alcohol,Others
148512,immune,Others
201250,stress,Others
338791,brain,Others
771449,immune,CALIFORNIA
599703,hiv,Others
224821,hiv,Others
794688,aging,Others
187272,alcohol,Others
1952181,tumor,NEW YORK
137170,aging,MASSACHUSETTS
743597,aging,Others
222977,aging,MASSACHUSETTS
156982,brain,NORTH CAROLINA
400390,immune,NORTH CAROLINA
306900,stress,NORTH CAROLINA
258374,stress,NORTH CAROLINA
464568,lung,NORTH CAROLINA
655855,aging,NORTH CAROLINA
199999,tumor,NORTH CAROLINA
524557,breast,NORTH CAROLINA
348750,alcohol,NORTH CAROLINA
317750,aging,NORTH CAROLINA
2333564,diabetes,NORTH CAROLINA
232003,diabetes,NORTH CAROLINA
116250,hiv,NORTH CAROLINA
236797,hiv,NORTH CAROLINA
348750,tumor,NORTH CAROLINA
578098,alcohol,NORTH CAROLINA
734317,stress,NORTH CAROLINA
202275,stress,NORTH CAROLINA
191520,lung,NORTH CAROLINA
134730,stress,NORTH CAROLINA
383140,hiv,NORTH CAROLINA
58002,brain,NORTH CAROLINA
385820,lung,NORTH CAROLINA
321625,brain,NORTH CAROLINA
638913,breast,NORTH CAROLINA
48576,alcohol,NORTH CAROLINA
558839,alcohol,NORTH CAROLINA
386016,brain,NORTH CAROLINA
4523,aging,NORTH CAROLINA
522769,hiv,NORTH CAROLINA
387500,aging,NORTH CAROLINA
677739,aging,NORTH CAROLINA
121667,brain,NORTH CAROLINA
43576,immune,NORTH CAROLINA
197236,brain,NORTH CAROLINA
478561,stress,NORTH CAROLINA
502024,aging,NORTH CAROLINA
436069,diabetes,NORTH CAROLINA
348750,alcohol,NORTH CAROLINA
424356,brain,NORTH CAROLINA
187103,stress,NORTH CAROLINA
797584,diabetes,NORTH CAROLINA
742998,diabetes,NORTH CAROLINA
487913,aging,NORTH CAROLINA
159570,tumor,NORTH CAROLINA
43576,breast,NORTH CAROLINA
412884,stress,NORTH CAROLINA
149765,aging,Others
290675,stress,WASHINGTON
330795,alcohol,WASHINGTON
255421,immune,WASHINGTON
453e3,alcohol,WASHINGTON
26120,alcohol,WASHINGTON
339750,brain,WASHINGTON
253320,brain,WASHINGTON
257309,aging,WASHINGTON
183066,aging,WASHINGTON
188750,aging,WASHINGTON
196267,aging,WASHINGTON
777488,alcohol,WASHINGTON
310171,aging,Others
150200,aging,Others
56118,brain,Others
1864797,aging,Others
144559,aging,Others
649313,aging,Others
30183,breast,Others
190625,aging,Others
651350,diabetes,Others
196836,alcohol,Others
588798,aging,Others
330600,immune,Others
1092701,lung,Others
553478,brain,Others
1272041,immune,Others
387e3,immune,Others
396266,brain,Others
171990,aging,Others
190625,brain,Others
190625,lung,Others
348844,tumor,Others
843478,brain,Others
593964,diabetes,Others
567244,brain,Others
371767,aging,Others
190625,diabetes,Others
418558,aging,Others
316707,aging,Others
348844,lung,Others
167625,tumor,Others
172853,brain,Others
479971,brain,Others
80869,aging,Others
249e3,aging,Others
86925,diabetes,Others
158167,lung,Others
705749,aging,Others
4822,brain,Others
316438,tumor,Others
126838,immune,Others
190625,lung,Others
151362,immune,Others
76250,brain,Others
632802,aging,Others
28422,brain,Others
228750,brain,Others
381250,tumor,Others
1653500,diabetes,Others
190625,aging,Others
460233,brain,Others
586716,aging,Others
207705,aging,Others
2000002,aging,Others
140122,stress,Others
187448,aging,Others
159572,aging,Others
604285,brain,Others
1451526,lung,Others
38e4,lung,Others
547984,diabetes,Others
